CollectionCode_x	HMS_x	CollectionCode_y	HMS_y	StructuredFormula_x	StructureType_x	StructuredFormula_y	StructureType_y	Authors_x	CellParameter_x	CellVolume_x	FormulaWeight_x	Temperature_x	PublicationYear_x	Quality_x	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O_x	O_frac_x	a_x	b_x	c_x	alpha_x	beta_x	gamma_x	SpaceGroupNum_x	CrystalClass_x	atom_numA1_x	atom_numA2_x	atom_numB1_x	atom_numB2_x	atom_numO_x	mend_numA1_x	mend_numA2_x	mend_numB1_x	mend_numB2_x	mend_numO_x	atomic_rA1_x	atomic_rA2_x	atomic_rB1_x	atomic_rB2_x	atomic_rO_x	A1_X_x	A2_X_x	B1_X_x	B2_X_x	O_X_x	M_A1_x	M_A2_x	M_B1_x	M_B2_x	M_O_x	V_A1_x	V_A2_x	V_B1_x	V_B2_x	V_O_x	therm_con_A1_x	therm_con_A2_x	therm_con_B1_x	therm_con_B2_x	therm_con_O_x	polarizability_A1_x	polarizability_A2_x	polarizability_B1_x	polarizability_B2_x	polarizability_O_x	lattice_const_A1_x	lattice_const_A2_x	lattice_const_B1_x	lattice_const_B2_x	lattice_const_O_x	Row_A1_x	Row_A2_x	Row_B1_x	Row_B2_x	Row_O_x	Group_A1_x	Group_A2_x	Group_B1_x	Group_B2_x	Group_O_x	nA_x	nB_x	nO_x	rA_avg_x	rB_avg_x	rO_x	rA/rB_x	rA/rO_x	rB/rO_x	rA-rB_x	Goldschmidt_TF_x	SISSO_1_x	SISSO_2_x	SISSO_3_x	SISSO_4_x	SISSO_5_x	SISSO_6_x	SISSO_7_x	SISSO_8_x	SISSO_9_x	SISSO_10_x	is_perovskite_x					Authors_y	CellParameter_y	CellVolume_y	FormulaWeight_y	Temperature_y	PublicationYear_y	Quality_y	O_y	O_frac_y	a_y	b_y	c_y	alpha_y	beta_y	gamma_y	SpaceGroupNum_y	CrystalClass_y	atom_numA1_y	atom_numA2_y	atom_numB1_y	atom_numB2_y	atom_numO_y	mend_numA1_y	mend_numA2_y	mend_numB1_y	mend_numB2_y	mend_numO_y	atomic_rA1_y	atomic_rA2_y	atomic_rB1_y	atomic_rB2_y	atomic_rO_y	A1_X_y	A2_X_y	B1_X_y	B2_X_y	O_X_y	M_A1_y	M_A2_y	M_B1_y	M_B2_y	M_O_y	V_A1_y	V_A2_y	V_B1_y	V_B2_y	V_O_y	therm_con_A1_y	therm_con_A2_y	therm_con_B1_y	therm_con_B2_y	therm_con_O_y	polarizability_A1_y	polarizability_A2_y	polarizability_B1_y	polarizability_B2_y	polarizability_O_y	lattice_const_A1_y	lattice_const_A2_y	lattice_const_B1_y	lattice_const_B2_y	lattice_const_O_y	Row_A1_y	Row_A2_y	Row_B1_y	Row_B2_y	Row_O_y	Group_A1_y	Group_A2_y	Group_B1_y	Group_B2_y	Group_O_y	nA_y	nB_y	nO_y	rA_avg_y	rB_avg_y	rO_y	rA/rB_y	rA/rO_y	rB/rO_y	rA-rB_y	Goldschmidt_TF_y	SISSO_1_y	SISSO_2_y	SISSO_3_y	SISSO_4_y	SISSO_5_y	SISSO_6_y	SISSO_7_y	SISSO_8_y	SISSO_9_y	SISSO_10_y	is_perovskite_y
181409	R 3 c H	196145	P b n m	(Bi0.90Y0.10)(FeO3)	LiNbO3	(Bi0.90Y0.10)(FeO3)	Perovskite#GdFeO3	Madhu, C.; Bellakki, M.B.; Manivannan, V.	5.571(2) 5.571(2) 13.789(2) 90 90 120	370.62	300.8195	293	2010		Bi	0.9	Y	0.1	Fe	1	_	0	O	3	5.571	5.571	13.789	90	90	120	161	trigonal	83	39	26	0	8	87	25	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1.22	1.83	0	3.44	208.9804	88.90585	55.845	0	15.9994	21.31	19.88	7.09	0	17.36	8	17	80	0	0.02658	48	162	62	0	5.3	4.75	3.65	2.87	0	6.83	6	5	4	0	2	15	3	8	0	16	3	3	-2	1.157	0.69	1.26	1.6768115942	0.9182539683	0.5476190476	0.467	0.8764497898	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7901884058	53.1996381956	54.98544973	-0.6283891553	1.2213058471	0					Perejon, Antonio; Gil-Gonzalez, Eva; Sanchez-Jimenez, Pedro E.; Criado, Jose M.; Perez-Maqueda, Luis A.	5.42433(4) 5.62842(7) 7.84045(8) 90 90 90	239.37	300.8195	293	2015		O	3	5.42433	5.62842	7.84045	90	90	90	62	orthorhombic	83	39	26	0	8	87	25	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1.22	1.83	0	3.44	208.9804	88.90585	55.845	0	15.9994	21.31	19.88	7.09	0	17.36	8	17	80	0	0.02658	48	162	62	0	5.3	4.75	3.65	2.87	0	6.83	6	5	4	0	2	15	3	8	0	16	3	3	-2	1.157	0.69	1.26	1.6768115942	0.9182539683	0.5476190476	0.467	0.8764497898	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7901884058	53.1996381956	54.98544973	-0.6283891553	1.2213058471	1
181565	R 3 c H	181564	P b a m	(Bi0.815La0.185)(FeO3)	LiNbO3	(Bi0.815La0.185)(FeO3)	Perovskite#ZrPbO3	Troyanchuk, I.O.; Karpinsky, D.V.; Bushinskii, M.V.; Khomchenko, V.A.; Kakazei, G.N.; Araujo, J.P.; Tovar, M.; Sikolenko, V.; Efimov, V.; Kholkin, A.L.	5.5663(10) 5.5663(10) 13.7447(20) 90 90 120	368.81	299.8641	293	2011		Bi	0.815	La	0.185	Fe	1	_	0	O	3	5.5663	5.5663	13.7447	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.17037	0.69	1.26	1.6961884058	0.9288650794	0.5476190476	0.48037	0.881298004	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841815942	53.1851095982	54.98544973	-0.6246559327	1.2273126587	0					Troyanchuk, I.O.; Karpinsky, D.V.; Bushinskii, M.V.; Khomchenko, V.A.; Kakazei, G.N.; Araujo, J.P.; Tovar, M.; Sikolenko, V.; Efimov, V.; Kholkin, A.L.	5.5896(1) 11.2663(2) 7.8020(1) 90 90 90	491.32	299.8641	293	2011		O	3	5.5896	11.2663	7.802	90	90	90	55	orthorhombic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.17037	0.69	1.26	1.6961884058	0.9288650794	0.5476190476	0.48037	0.881298004	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841815942	53.1851095982	54.98544973	-0.6246559327	1.2273126587	1
185503	R 3 c H	186797	P 1	(Bi0.8Sr0.2)(FeO3)	LiNbO3	(Bi0.8Sr0.2)(FeO3)	Perovskite#NaNbO3(P1)	Reetu; Agarwal, A.; Sanghi, S.; Ashima	5.581 5.581 13.7613 90 90 120	371.21	288.555	293	2011		Bi	0.8	Sr	0.2	Fe	1	_	0	O	3	5.581	5.581	13.7613	90	90	120	161	trigonal	83	38	26	0	8	87	15	61	0	101	1.6	2	1.4	0	0.6	2.02	0.95	1.83	0	3.44	208.9804	87.62	55.845	0	15.9994	21.31	33.94	7.09	0	17.36	8	35	80	0	0.02658	48	197.2	62	0	5.3	4.75	6.08	2.87	0	6.83	6	5	4	0	2	15	2	8	0	16	3.2	2.8	-2	1.146	0.702	1.26	1.6324786325	0.9095238095	0.5571428571	0.444	0.8671248295	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8115213675	53.234646197	54.98544973	-0.6355272021	1.1999728854	0					Reetu; Agarwal, Ashish; Sanghi, Sujata; Ashima; Ahlawat, Neetu; Monica	3.9582 3.9582 3.9582 89.69 89.69 89.69	62.01	288.555	293	2012		O	3	3.9582	3.9582	3.9582	89.69	89.69	89.69	1	triclinic	83	38	26	0	8	87	15	61	0	101	1.6	2	1.4	0	0.6	2.02	0.95	1.83	0	3.44	208.9804	87.62	55.845	0	15.9994	21.31	33.94	7.09	0	17.36	8	35	80	0	0.02658	48	197.2	62	0	5.3	4.75	6.08	2.87	0	6.83	6	5	4	0	2	15	2	8	0	16	3.2	2.8	-2	1.146	0.702	1.26	1.6324786325	0.9095238095	0.5571428571	0.444	0.8671248295	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8115213675	53.234646197	54.98544973	-0.6355272021	1.1999728854	1
188317	R 3 c H	188320	P n m a	(Bi0.95Ca0.05)(FeO3)	LiNbO3	(Bi0.95Ca0.05)(FeO3)	Perovskite#GdFeO3	Khomchenko, V.A.; Troyanchuk, I.O.; Toebbens, D.M.; Sikolenko, V.; Paixao, J.A.	5.57492(1) 5.57492(1) 13.83839(2) 90 90 120	372.47	304.382	310	2013		Bi	0.95	Ca	0.05	Fe	1	_	0	O	3	5.57492	5.57492	13.83839	90	90	120	161	trigonal	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.1611111111	2.9	-2	1.14	0.696	1.26	1.6379310345	0.9047619048	0.5523809524	0.444	0.8676156824	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8060689655	53.229684648	54.98544973	-0.6351528626	1.2054252874	0					Khomchenko, V.A.; Troyanchuk, I.O.; Toebbens, D.M.; Sikolenko, V.; Paixao, J.A.	5.63476(1) 7.95777(1) 5.61478(1) 90 90 90	251.77	304.382	1050	2013		O	3	5.63476	7.95777	5.61478	90	90	90	62	orthorhombic	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.1611111111	2.9	-2	1.14	0.696	1.26	1.6379310345	0.9047619048	0.5523809524	0.444	0.8676156824	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8060689655	53.229684648	54.98544973	-0.6351528626	1.2054252874	1
193448	R 3 c H	193449	P n m a	(Bi0.875Pr0.125)(FeO3)	LiNbO3	(Bi0.875Pr0.125)(FeO3)	Perovskite#GdFeO3	Karpinsky, Dmitry V.; Troyanchuk, Igor O.; Tovar, Michael; Sikolenko, Vadim; Efimov, Vadim; Efimova, Ekaterina; Shur, Vladimir Ya.; Kholkin, Andrei L.	5.5926(6) 5.5926(6) 13.8383(7) 90 90 120	374.84	304.3183	673	2014		Bi	0.875	Pr	0.125	Fe	1	_	0	O	3	5.5926	5.5926	13.8383	90	90	120	161	trigonal	83	59	26	0	8	87	31	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.13	1.83	0	3.44	208.9804	140.90765	55.845	0	15.9994	21.31	20.8	7.09	0	17.36	8	13	80	0	0.02658	48	216	62	0	5.3	4.75	3.67	2.87	0	6.83	6	8	4	0	2	15	5	8	0	16	3	3	-2	1.1675	0.69	1.26	1.6920289855	0.9265873016	0.5476190476	0.4775	0.8802572879	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7854710145	53.1882283024	54.98544973	-0.6254585685	1.2260232384	0					Karpinsky, Dmitry V.; Troyanchuk, Igor O.; Tovar, Michael; Sikolenko, Vadim; Efimov, Vadim; Efimova, Ekaterina; Shur, Vladimir Ya.; Kholkin, Andrei L.	5.6271(6) 7.8909(9) 5.5149(7) 90 90 90	244.87	304.3183	673	2014		O	3	5.6271	7.8909	5.5149	90	90	90	62	orthorhombic	83	59	26	0	8	87	31	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.13	1.83	0	3.44	208.9804	140.90765	55.845	0	15.9994	21.31	20.8	7.09	0	17.36	8	13	80	0	0.02658	48	216	62	0	5.3	4.75	3.67	2.87	0	6.83	6	8	4	0	2	15	5	8	0	16	3	3	-2	1.1675	0.69	1.26	1.6920289855	0.9265873016	0.5476190476	0.4775	0.8802572879	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7854710145	53.1882283024	54.98544973	-0.6254585685	1.2260232384	1
193845	R 3 c H	194416	P b a m	(Bi0.8La0.2)(FeO3)	LiNbO3	(Bi0.8La0.2)(FeO3)	Perovskite#ZrPbO3	Rangi, Manisha; Agarwal, Ashish; Sanghi, Sujata; Singh, Ripandeep; Meena, S.S.; Das, A.	5.5782 5.5782 13.8347 90 90 120	372.81	298.813	293	2014		Bi	0.8	La	0.2	Fe	1	_	0	O	3	5.5782	5.5782	13.8347	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	0					Knee, Christopher S.; Tucker, Matthew G.; Manuel, Pascal; Cai, Shengzhen; Bielecki, Johan; Boerjesson, Lars; Eriksson, Sten G.	5.6045(3) 11.2484(6) 7.8160(2) 90 90 90	492.73	298.813	293	2014		O	3	5.6045	11.2484	7.816	90	90	90	55	orthorhombic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	1
193845	R 3 c H	291353	P m -3 m	(Bi0.8La0.2)(FeO3)	LiNbO3	(Bi0.8La0.2)FeO3	Perovskite#CaTiO3	Rangi, Manisha; Agarwal, Ashish; Sanghi, Sujata; Singh, Ripandeep; Meena, S.S.; Das, A.	5.5782 5.5782 13.8347 90 90 120	372.81	298.813	293	2014		Bi	0.8	La	0.2	Fe	1	_	0	O	3	5.5782	5.5782	13.8347	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	0					Yao, Q.R.; Cai, J.; Zhou, H.Y.; Rao, G.H.; Wang, Z.M.; Deng, J.Q.	3.9470(3) 3.9470(3) 3.9470(3) 90 90 90	61.49	298.813	293	2015		O	3	3.947	3.947	3.947	90	90	90	221	cubic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	1
236019	R 3 c H	194416	P b a m	(Bi0.8La0.2)FeO3	LiNbO3	(Bi0.8La0.2)(FeO3)	Perovskite#ZrPbO3	Singh, Jogender	5.5787 5.5787 13.7899 90 90 120	371.67	298.813	293	2018		Bi	0.8	La	0.2	Fe	1	_	0	O	3	5.5787	5.5787	13.7899	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	0					Knee, Christopher S.; Tucker, Matthew G.; Manuel, Pascal; Cai, Shengzhen; Bielecki, Johan; Boerjesson, Lars; Eriksson, Sten G.	5.6045(3) 11.2484(6) 7.8160(2) 90 90 90	492.73	298.813	293	2014		O	3	5.6045	11.2484	7.816	90	90	90	55	orthorhombic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	1
236019	R 3 c H	291353	P m -3 m	(Bi0.8La0.2)FeO3	LiNbO3	(Bi0.8La0.2)FeO3	Perovskite#CaTiO3	Singh, Jogender	5.5787 5.5787 13.7899 90 90 120	371.67	298.813	293	2018		Bi	0.8	La	0.2	Fe	1	_	0	O	3	5.5787	5.5787	13.7899	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	0					Yao, Q.R.; Cai, J.; Zhou, H.Y.; Rao, G.H.; Wang, Z.M.; Deng, J.Q.	3.9470(3) 3.9470(3) 3.9470(3) 90 90 90	61.49	298.813	293	2015		O	3	3.947	3.947	3.947	90	90	90	221	cubic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1704	0.69	1.26	1.6962318841	0.9288888889	0.5476190476	0.4804	0.8813088826	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7841681159	53.1850769985	54.98544973	-0.6246475392	1.2273261369	1
194413	R 3 c H	194415	I b m m	(Bi0.9La0.1)(FeO3)	LiNbO3	(Bi0.9La0.1)(FeO3)	Perovskite#BaPbO3#Ba(Pb.5Bi.5)O3	Knee, Christopher S.; Tucker, Matthew G.; Manuel, Pascal; Cai, Shengzhen; Bielecki, Johan; Boerjesson, Lars; Eriksson, Sten G.	5.5786(2) 5.5786(2) 13.809(1) 90 90 120	372.17	305.82	293	2014		Bi	0.9	La	0.1	Fe	1	_	0	O	3	5.5786	5.5786	13.809	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1702	0.69	1.26	1.695942029	0.9287301587	0.5476190476	0.4802	0.8812363588	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.784257971	53.1852943298	54.98544973	-0.6247034948	1.2272362819	0					Knee, Christopher S.; Tucker, Matthew G.; Manuel, Pascal; Cai, Shengzhen; Bielecki, Johan; Boerjesson, Lars; Eriksson, Sten G.	5.422(1) 5.5574(9) 7.740(2) 90 90 90	233.22	305.82	293	2014		O	3	5.422	5.5574	7.74	90	90	90	74	orthorhombic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1702	0.69	1.26	1.695942029	0.9287301587	0.5476190476	0.4802	0.8812363588	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.784257971	53.1852943298	54.98544973	-0.6247034948	1.2272362819	1
239771	R 3 c H	194415	I b m m	(Bi0.9La0.1)FeO3	LiNbO3	(Bi0.9La0.1)(FeO3)	Perovskite#BaPbO3#Ba(Pb.5Bi.5)O3	Saxena, Pallavi; Kumar, Ashwini; Sharma, Poorva; Varshney, Dinesh	5.576809 5.576809 13.823786 90 90 120	372.33	305.82	293	2016		Bi	0.9	La	0.1	Fe	1	_	0	O	3	5.576809	5.576809	13.823786	90	90	120	161	trigonal	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1702	0.69	1.26	1.695942029	0.9287301587	0.5476190476	0.4802	0.8812363588	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.784257971	53.1852943298	54.98544973	-0.6247034948	1.2272362819	0					Knee, Christopher S.; Tucker, Matthew G.; Manuel, Pascal; Cai, Shengzhen; Bielecki, Johan; Boerjesson, Lars; Eriksson, Sten G.	5.422(1) 5.5574(9) 7.740(2) 90 90 90	233.22	305.82	293	2014		O	3	5.422	5.5574	7.74	90	90	90	74	orthorhombic	83	57	26	0	8	87	33	61	0	101	1.6	1.95	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	138.90547	55.845	0	15.9994	21.31	22.39	7.09	0	17.36	8	13	80	0	0.02658	48	215	62	0	5.3	4.75	3.75	2.87	0	6.83	6	8	4	0	2	15	3	8	0	16	3	3	-2	1.1702	0.69	1.26	1.695942029	0.9287301587	0.5476190476	0.4802	0.8812363588	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.784257971	53.1852943298	54.98544973	-0.6247034948	1.2272362819	1
195642	R 3 c H	195643	P n m a	(Bi0.825Sm0.175)(FeO3)	LiNbO3	(Bi0.825Sm0.175)(FeO3)	Perovskite#GdFeO3	Sharma, Poorva; Satapathy, S.; Varshney, Dinesh; Gupta, P.K.	5.5531(3) 5.5531(3) 13.7656(3) 90 90 120	367.62	302.5668	293	2015		Bi	0.825	Sm	0.175	Fe	1	_	0	O	3	5.5531	5.5531	13.7656	90	90	120	161	trigonal	83	62	26	0	8	87	28	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.17	1.83	0	3.44	208.9804	150.36	55.845	0	15.9994	21.31	19.98	7.09	0	17.36	8	13	80	0	0.02658	48	192	62	0	5.3	4.75	9	2.87	0	6.83	6	8	4	0	2	15	8	8	0	16	3	3	-2	1.1574	0.69	1.26	1.6773913043	0.9185714286	0.5476190476	0.4674	0.8765948374	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7900086957	53.199203533	54.98544973	-0.6282776836	1.2214855572	0					Sharma, Poorva; Satapathy, S.; Varshney, Dinesh; Gupta, P.K.	5.4135(3) 7.8749(3) 5.5830(3) 90 90 90	238.01	302.5668	293	2015		O	3	5.4135	7.8749	5.583	90	90	90	62	orthorhombic	83	62	26	0	8	87	28	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.17	1.83	0	3.44	208.9804	150.36	55.845	0	15.9994	21.31	19.98	7.09	0	17.36	8	13	80	0	0.02658	48	192	62	0	5.3	4.75	9	2.87	0	6.83	6	8	4	0	2	15	8	8	0	16	3	3	-2	1.1574	0.69	1.26	1.6773913043	0.9185714286	0.5476190476	0.4674	0.8765948374	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7900086957	53.199203533	54.98544973	-0.6282776836	1.2214855572	1
230687	R 3 c H	230688	P m -3 m	(Bi0.842Ca0.158)FeO3	LiNbO3	(Bi0.842Ca0.158)FeO3	Perovskite#CaTiO3	Xian, Huimin; Tang, Lingyun; Mao, Zhongquan; Zhang, Jiang; Chen, Xi	5.55504(41) 5.55504(41) 13.65699(417) 90 90 120	364.97	286.1408	293	2019		Bi	0.842	Ca	0.158	Fe	1	_	0	O	3	5.55504	5.55504	13.65699	90	90	120	161	trigonal	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.263	2.8	-2	1.108425	0.702	1.26	1.5789529915	0.879702381	0.5571428571	0.406425	0.8535827616	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8274720085	53.2746297701	54.98544973	-0.6457930044	1.1840222443	0					Xian, Huimin; Tang, Lingyun; Mao, Zhongquan; Zhang, Jiang; Chen, Xi	3.95188(29) 3.95188(29) 3.95188(29) 90 90 90	61.71	286.1408	293	2019		O	3	3.95188	3.95188	3.95188	90	90	90	221	cubic	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.263	2.8	-2	1.108425	0.702	1.26	1.5789529915	0.879702381	0.5571428571	0.406425	0.8535827616	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.8274720085	53.2746297701	54.98544973	-0.6457930044	1.1840222443	1
